2;bunker;386.00;10.75;1443.00;5.52;0
2;bunker;362.00;11.40;1375.00;1.90;0
2;bunker;395.00;12.40;1316.00;6.03;0
2;bunker;602.00;12.30;1363.00;1.31;0
2;bunker;566.00;11.82;1425.00;3.97;0
2;bunker;657.00;12.30;1394.00;1.81;0
2;bunker;490.00;11.28;1384.00;4.47;0
2;bunker;311.00;10.62;1402.00;6.03;0
2;bunker;416.00;10.18;1432.00;2.41;0
2;bunker;348.00;10.88;1411.00;0.26;0
2;anti_air_building;363.00;11.65;1350.00;0.36;0
2;anti_air_building;679.00;12.30;1404.00;4.48;0
2;anti_air_building;479.00;12.03;1434.00;0.86;0
2;synthetic_refinery;438.00;10.23;1434.00;3.52;0
2;fuel_silo;601.00;11.85;1398.00;0.26;0
2;radar_station;474.00;11.03;1372.00;3.28;0
2;rocket_site;428.00;12.32;1349.00;5.59;0
2;nuclear_reactor;344.00;12.07;1350.00;1.97;0
3;arms_factory;678.00;11.30;1097.00;3.90;0
3;arms_factory;704.00;10.40;1088.00;1.74;0
3;arms_factory;822.00;11.60;1119.00;4.40;0
3;arms_factory;688.00;10.80;1097.00;0.79;0
3;arms_factory;797.00;10.50;1064.00;3.81;0
3;arms_factory;820.00;12.28;1130.00;0.19;0
3;industrial_complex;693.00;11.20;1106.00;2.85;0
3;industrial_complex;693.00;11.10;1104.00;4.41;0
3;industrial_complex;788.00;10.43;1076.00;2.25;0
3;industrial_complex;702.00;11.12;1113.00;3.46;0
3;industrial_complex;716.00;11.23;1111.00;1.30;0
3;industrial_complex;797.00;10.70;1083.00;2.86;0
3;air_base;744.00;10.95;1100.00;5.52;0
3;bunker;698.00;11.10;1118.00;1.90;0
3;bunker;712.00;9.88;1071.00;6.03;0
3;bunker;806.00;10.82;1099.00;1.31;0
3;bunker;766.00;10.78;1116.00;3.97;0
3;bunker;673.00;10.73;1077.00;1.81;0
3;anti_air_building;773.00;10.75;1117.00;4.47;0
3;anti_air_building;696.00;10.80;1042.00;6.03;0
3;anti_air_building;710.00;11.12;1037.00;2.41;0
3;synthetic_refinery;783.00;11.55;1124.00;0.26;0
3;fuel_silo;740.00;11.88;1123.00;0.36;0
3;radar_station;745.00;9.93;1085.00;4.80;0
3;rocket_site;739.00;12.30;1131.00;0.86;0
3;nuclear_reactor;769.00;11.00;1129.00;3.52;0
4;arms_factory;790.00;11.18;1895.00;4.40;0
4;arms_factory;763.00;11.00;1892.00;0.79;0
4;arms_factory;780.00;11.32;1887.00;3.81;0
4;arms_factory;700.00;10.65;1831.00;0.19;0
4;arms_factory;722.00;10.45;1827.00;2.85;0
4;arms_factory;621.00;10.50;1928.00;4.41;0
4;industrial_complex;652.00;11.23;1923.00;2.25;0
4;industrial_complex;647.00;10.20;1938.00;3.46;0
4;industrial_complex;589.00;10.88;1826.00;1.30;0
4;industrial_complex;619.00;12.43;1821.00;2.86;0
4;industrial_complex;719.00;10.38;1780.00;5.52;0
4;industrial_complex;629.00;11.10;1916.00;1.90;0
4;air_base;645.00;11.65;1911.00;6.03;0
4;naval_base;703.00;9.80;1951.00;-3.01;769
4;naval_base;768.00;9.88;1947.00;-3.18;769
4;naval_base;624.00;9.75;1947.00;-2.28;765
4;naval_base;698.00;9.80;1950.00;-3.52;769
4;bunker;653.00;12.30;1856.00;6.03;0
4;bunker;784.00;10.15;1933.00;2.41;0
4;bunker;718.00;11.80;1841.00;0.26;0
4;bunker;723.00;10.28;1801.00;0.36;0
4;bunker;701.00;11.25;1902.00;4.48;0
4;bunker;710.00;10.45;1934.00;0.86;0
4;bunker;637.00;12.60;1856.00;3.52;0
4;bunker;622.00;10.57;1926.00;0.26;0
4;bunker;628.00;11.07;1916.00;2.93;0
4;coastal_bunker;702.00;9.80;1951.00;-3.01;0
4;coastal_bunker;631.00;9.75;1947.00;-2.28;0
4;coastal_bunker;764.00;9.80;1949.00;-3.18;0
4;coastal_bunker;697.00;9.80;1950.00;-3.52;0
4;dockyard;763.00;9.80;1949.00;-3.18;0
4;anti_air_building;739.00;9.93;1825.00;0.42;0
4;anti_air_building;621.00;12.55;1837.00;3.44;0
4;anti_air_building;588.00;10.38;1835.00;4.64;0
4;synthetic_refinery;594.00;10.50;1845.00;2.48;0
4;fuel_silo;708.00;10.60;1791.00;0.32;0
4;radar_station;693.00;11.90;1864.00;1.64;0
4;rocket_site;661.00;11.28;1919.00;4.55;0
4;nuclear_reactor;684.00;11.00;1916.00;0.93;0
5;arms_factory;251.00;10.00;1920.00;3.81;0
5;arms_factory;238.00;9.90;1936.00;0.19;0
5;arms_factory;309.00;10.23;1926.00;2.85;0
5;arms_factory;272.00;9.80;1938.00;4.41;0
5;arms_factory;343.00;10.48;1929.00;2.25;0
5;arms_factory;342.00;11.57;1832.00;3.46;0
5;industrial_complex;263.00;12.90;1785.00;1.30;0
5;industrial_complex;337.00;11.57;1835.00;2.86;0
5;industrial_complex;185.00;11.50;1881.00;5.52;0
5;industrial_complex;136.00;10.70;1894.00;1.90;0
5;industrial_complex;383.00;10.55;1908.00;6.03;0
5;industrial_complex;410.00;11.32;1777.00;1.31;0
5;air_base;279.00;10.62;1906.00;3.97;0
5;naval_base;300.00;9.75;1944.00;-2.96;765
5;naval_base;375.00;9.73;1943.00;-3.58;765
5;naval_base;168.00;9.53;1937.00;-2.96;765
5;naval_base;272.00;9.75;1942.00;-2.80;765
5;naval_base;110.00;9.80;1914.00;-2.66;765
5;bunker;328.00;11.00;1766.00;0.36;0
5;bunker;378.00;9.90;1840.00;4.48;0
5;bunker;316.00;10.18;1932.00;0.86;0
5;bunker;252.00;10.50;1870.00;3.52;0
5;bunker;255.00;12.70;1792.00;0.26;0
5;bunker;206.00;9.95;1936.00;2.93;0
5;bunker;236.00;10.00;1932.00;5.59;0
5;bunker;208.00;10.10;1831.00;1.97;0
5;bunker;147.00;10.73;1900.00;4.99;0
5;bunker;294.00;11.75;1869.00;6.20;0
5;bunker;308.00;12.70;1832.00;4.04;0
5;bunker;409.00;10.28;1931.00;0.42;0
5;bunker;305.00;10.80;1752.00;3.44;0
5;bunker;419.00;10.50;1877.00;4.64;0
5;bunker;381.00;9.80;1860.00;2.48;0
5;bunker;198.00;10.38;1810.00;0.32;0
5;coastal_bunker;158.00;9.78;1934.00;-2.66;0
5;coastal_bunker;266.00;9.70;1941.00;-2.80;0
5;coastal_bunker;176.00;9.78;1938.00;-2.96;0
5;coastal_bunker;366.00;9.75;1945.00;-3.58;0
5;coastal_bunker;302.00;9.75;1944.00;-2.96;0
5;dockyard;116.00;9.78;1917.00;-2.66;0
5;anti_air_building;367.00;11.00;1743.00;4.20;0
5;anti_air_building;250.00;10.75;1861.00;0.94;0
5;anti_air_building;358.00;11.05;1803.00;3.60;0
5;synthetic_refinery;245.00;10.45;1864.00;6.26;0
5;fuel_silo;215.00;10.45;1848.00;4.10;0
5;radar_station;274.00;11.80;1844.00;5.94;0
5;rocket_site;173.00;11.20;1851.00;2.05;0
5;nuclear_reactor;361.00;11.40;1789.00;4.71;0
6;arms_factory;815.00;11.50;1870.00;2.85;0
6;arms_factory;961.00;10.00;1727.00;4.41;0
6;arms_factory;946.00;9.95;1810.00;2.25;0
6;arms_factory;1044.00;10.10;1769.00;3.46;0
6;arms_factory;887.00;10.40;1822.00;1.30;0
6;arms_factory;967.00;10.30;1767.00;2.86;0
6;industrial_complex;973.00;9.80;1843.00;5.52;0
6;industrial_complex;978.00;9.80;1805.00;1.90;0
6;industrial_complex;967.00;12.05;1685.00;6.03;0
6;industrial_complex;969.00;11.10;1709.00;1.31;0
6;industrial_complex;1013.00;11.05;1709.00;3.97;0
6;industrial_complex;895.00;10.35;1786.00;1.81;0
6;air_base;930.00;10.20;1834.00;4.47;0
6;naval_base;926.00;9.75;1868.00;-3.68;769
6;naval_base;1012.00;9.82;1824.00;-3.52;769
6;naval_base;1055.00;9.82;1791.00;-3.40;769
6;naval_base;818.00;9.82;1926.00;-4.01;769
6;naval_base;895.00;9.73;1897.00;-3.93;769
6;bunker;832.00;10.90;1874.00;0.86;0
6;bunker;885.00;10.57;1840.00;3.52;0
6;bunker;953.00;10.10;1837.00;0.26;0
6;bunker;830.00;10.03;1796.00;2.93;0
6;bunker;979.00;9.78;1809.00;5.59;0
6;bunker;1016.00;10.43;1792.00;1.97;0
6;bunker;984.00;11.95;1694.00;4.99;0
6;bunker;833.00;11.60;1837.00;6.20;0
6;bunker;1043.00;9.80;1744.00;4.04;0
6;bunker;908.00;10.35;1788.00;0.42;0
6;bunker;863.00;10.75;1746.00;3.44;0
6;bunker;924.00;11.85;1674.00;4.64;0
6;bunker;932.00;9.70;1729.00;2.48;0
6;bunker;830.00;9.98;1905.00;0.32;0
6;coastal_bunker;1047.00;9.80;1799.00;-3.40;0
6;coastal_bunker;994.00;9.70;1836.00;-3.52;0
6;coastal_bunker;928.00;9.80;1866.00;-3.68;0
6;coastal_bunker;858.00;9.80;1915.00;-4.01;0
6;coastal_bunker;894.00;9.70;1900.00;-3.93;0
6;dockyard;1055.00;9.80;1792.00;-3.40;0
6;anti_air_building;918.00;10.10;1771.00;4.20;0
6;anti_air_building;911.00;10.00;1808.00;0.94;0
6;anti_air_building;807.00;11.62;1836.00;3.60;0
6;synthetic_refinery;848.00;10.68;1873.00;6.26;0
6;fuel_silo;901.00;10.00;1753.00;4.10;0
6;radar_station;919.00;9.85;1796.00;5.94;0
6;rocket_site;864.00;11.30;1795.00;2.05;0
6;nuclear_reactor;882.00;10.28;1857.00;4.71;0
7;arms_factory;665.00;11.57;1814.00;2.25;0
7;arms_factory;561.00;11.50;1648.00;3.46;0
7;arms_factory;569.00;11.85;1711.00;1.30;0
7;arms_factory;686.00;10.90;1759.00;2.86;0
7;arms_factory;504.00;9.88;1793.00;5.52;0
7;arms_factory;655.00;11.88;1742.00;1.90;0
7;industrial_complex;632.00;11.18;1689.00;6.03;0
7;industrial_complex;622.00;12.43;1817.00;1.31;0
7;industrial_complex;507.00;9.88;1764.00;3.97;0
7;industrial_complex;618.00;10.68;1781.00;1.81;0
7;industrial_complex;683.00;10.80;1761.00;4.47;0
7;industrial_complex;666.00;10.93;1786.00;6.03;0
7;air_base;517.00;9.90;1797.00;2.41;0
7;bunker;622.00;11.85;1692.00;0.26;0
7;bunker;520.00;9.93;1782.00;0.36;0
7;bunker;599.00;12.28;1691.00;4.48;0
7;bunker;574.00;10.65;1816.00;0.86;0
7;bunker;662.00;11.45;1806.00;3.52;0
7;bunker;552.00;10.35;1754.00;0.26;0
7;bunker;652.00;10.80;1774.00;2.93;0
7;bunker;574.00;11.25;1653.00;5.59;0
7;bunker;707.00;11.18;1732.00;1.97;0
7;anti_air_building;658.00;11.68;1824.00;4.99;0
7;anti_air_building;499.00;10.20;1771.00;6.20;0
7;anti_air_building;641.00;10.40;1650.00;4.04;0
7;synthetic_refinery;703.00;10.30;1767.00;0.42;0
7;fuel_silo;574.00;10.57;1774.00;3.44;0
7;radar_station;591.00;12.73;1732.00;5.76;0
7;rocket_site;634.00;11.45;1704.00;2.48;0
7;nuclear_reactor;567.00;11.00;1812.00;0.32;0
8;arms_factory;1163.00;10.60;1668.00;1.30;0
8;arms_factory;1084.00;10.70;1723.00;2.86;0
8;arms_factory;1054.00;11.18;1623.00;5.52;0
8;arms_factory;1115.00;10.85;1590.00;1.90;0
8;arms_factory;1254.00;11.80;1567.00;6.03;0
8;arms_factory;1141.00;10.30;1681.00;1.31;0
8;industrial_complex;1120.00;10.10;1729.00;3.97;0
8;industrial_complex;1071.00;11.90;1531.00;1.81;0
8;industrial_complex;1134.00;10.70;1609.00;4.47;0
8;industrial_complex;1287.00;11.25;1577.00;6.03;0
8;industrial_complex;1341.00;10.80;1528.00;2.41;0
8;industrial_complex;1086.00;10.40;1736.00;0.26;0
8;air_base;1105.00;12.90;1540.00;0.36;0
8;naval_base;1236.00;9.80;1669.00;-3.90;748
8;naval_base;1348.00;9.85;1610.00;-3.52;748
8;naval_base;1112.00;9.80;1748.00;-4.28;769
8;naval_base;1381.00;9.85;1590.00;-3.82;748
8;naval_base;1191.00;9.80;1696.00;-4.56;748
8;naval_base;1260.00;9.80;1656.00;-3.30;748
8;bunker;1136.00;10.10;1715.00;1.97;0
8;bunker;1122.00;10.03;1729.00;4.99;0
8;bunker;1224.00;11.05;1448.00;6.20;0
8;bunker;1366.00;10.90;1523.00;4.04;0
8;bunker;1218.00;12.60;1528.00;0.42;0
8;bunker;1266.00;11.05;1588.00;3.44;0
8;bunker;1134.00;10.85;1601.00;4.64;0
8;bunker;1084.00;9.93;1762.00;2.48;0
8;bunker;1135.00;11.78;1484.00;0.32;0
8;bunker;1145.00;10.80;1661.00;0.43;0
8;bunker;1222.00;10.82;1637.00;4.55;0
8;bunker;1166.00;12.03;1447.00;0.93;0
8;bunker;1325.00;11.35;1561.00;2.49;0
8;bunker;1035.00;12.12;1651.00;5.15;0
8;bunker;1111.00;10.82;1595.00;2.99;0
8;bunker;1306.00;11.50;1569.00;4.20;0
8;bunker;1077.00;10.93;1636.00;0.94;0
8;bunker;1101.00;13.10;1477.00;3.60;0
8;bunker;1178.00;12.68;1528.00;6.26;0
8;bunker;1197.00;11.60;1597.00;4.10;0
8;bunker;1250.00;10.90;1595.00;5.66;0
8;bunker;1301.00;10.55;1609.00;2.05;0
8;coastal_bunker;1077.00;9.78;1775.00;-4.28;0
8;coastal_bunker;1258.00;9.80;1658.00;-3.30;0
8;coastal_bunker;1288.00;9.78;1642.00;-3.52;0
8;coastal_bunker;1144.00;9.78;1724.00;-2.82;0
8;coastal_bunker;1212.00;9.78;1684.00;-3.90;0
8;coastal_bunker;1361.00;9.80;1602.00;-3.82;0
8;dockyard;1311.00;9.78;1633.00;-3.52;0
8;anti_air_building;1155.00;12.18;1456.00;5.22;0
8;anti_air_building;1304.00;11.35;1562.00;3.06;0
8;anti_air_building;1297.00;10.88;1602.00;3.16;0
8;synthetic_refinery;1068.00;11.18;1644.00;1.00;0
8;fuel_silo;1270.00;10.35;1513.00;3.67;0
8;radar_station;1185.00;12.00;1607.00;1.30;0
8;rocket_site;1260.00;11.60;1572.00;1.61;0
8;nuclear_reactor;1228.00;9.82;1673.00;5.73;0
9;arms_factory;50.00;10.45;1743.00;5.52;0
9;arms_factory;47.00;10.10;1598.00;1.90;0
9;arms_factory;61.00;10.82;1754.00;6.03;0
9;arms_factory;126.00;10.48;1811.00;1.31;0
9;arms_factory;84.00;9.95;1814.00;3.97;0
9;arms_factory;81.00;10.20;1670.00;1.81;0
9;industrial_complex;121.00;10.55;1876.00;4.47;0
9;industrial_complex;75.00;11.12;1763.00;6.03;0
9;industrial_complex;91.00;10.80;1706.00;2.41;0
9;industrial_complex;53.00;10.23;1682.00;0.26;0
9;industrial_complex;116.00;10.07;1832.00;0.36;0
9;industrial_complex;84.00;9.73;1842.00;4.48;0
9;air_base;101.00;11.40;1721.00;0.86;0
9;naval_base;27.00;9.50;1584.00;-1.34;765
9;naval_base;31.00;9.50;1655.00;-2.01;765
9;naval_base;39.00;9.50;1747.00;-1.82;765
9;naval_base;63.00;9.50;1831.00;-1.93;765
9;naval_base;31.00;9.50;1678.00;-1.89;765
9;naval_base;82.00;9.50;1896.00;-2.37;765
9;naval_base;45.00;9.60;1772.00;-1.71;765
9;bunker;94.00;9.95;1658.00;4.04;0
9;bunker;109.00;10.15;1866.00;0.42;0
9;bunker;116.00;10.55;1808.00;3.44;0
9;bunker;64.00;10.93;1739.00;4.64;0
9;bunker;81.00;9.80;1833.00;2.48;0
9;bunker;137.00;11.20;1783.00;0.32;0
9;bunker;100.00;9.95;1686.00;0.43;0
9;bunker;46.00;10.38;1585.00;4.55;0
9;bunker;53.00;10.23;1618.00;0.93;0
9;coastal_bunker;31.00;9.50;1619.00;-2.01;0
9;coastal_bunker;29.00;9.60;1567.00;-1.34;0
9;coastal_bunker;82.00;9.70;1895.00;-2.37;0
9;coastal_bunker;31.00;9.50;1687.00;-1.89;0
9;coastal_bunker;39.00;9.50;1749.00;-1.82;0
9;coastal_bunker;64.00;9.50;1838.00;-1.93;0
9;coastal_bunker;55.00;9.50;1794.00;-1.71;0
9;dockyard;31.00;9.50;1644.00;-2.01;0
9;anti_air_building;75.00;11.00;1733.00;5.66;0
9;anti_air_building;40.00;10.20;1583.00;2.05;0
9;anti_air_building;84.00;10.05;1660.00;4.71;0
9;synthetic_refinery;164.00;10.35;1802.00;2.55;0
9;fuel_silo;117.00;11.12;1753.00;4.11;0
9;radar_station;108.00;11.48;1727.00;1.07;0
9;rocket_site;129.00;10.60;1870.00;3.15;0
9;nuclear_reactor;85.00;11.50;1756.00;6.18;0
10;arms_factory;704.00;10.90;1621.00;6.03;0
10;arms_factory;666.00;10.70;1650.00;1.31;0
10;arms_factory;765.00;10.10;1668.00;3.97;0
10;arms_factory;762.00;12.18;1612.00;1.81;0
10;arms_factory;773.00;10.73;1720.00;4.47;0
10;arms_factory;767.00;11.00;1727.00;6.03;0
10;industrial_complex;654.00;10.93;1462.00;2.41;0
10;industrial_complex;695.00;11.15;1671.00;0.26;0
10;industrial_complex;743.00;11.10;1781.00;0.36;0
10;industrial_complex;662.00;11.07;1687.00;4.48;0
10;industrial_complex;654.00;11.20;1579.00;0.86;0
10;industrial_complex;740.00;10.48;1702.00;3.52;0
10;air_base;665.00;10.53;1590.00;0.26;0
10;bunker;782.00;9.93;1795.00;2.93;0
10;bunker;665.00;10.75;1546.00;5.59;0
10;bunker;695.00;10.95;1606.00;1.97;0
10;bunker;772.00;10.40;1659.00;4.99;0
10;bunker;820.00;10.00;1767.00;6.20;0
10;bunker;652.00;11.88;1718.00;4.04;0
10;bunker;661.00;10.30;1630.00;0.42;0
10;bunker;811.00;9.85;1698.00;3.44;0
10;bunker;751.00;11.57;1619.00;4.64;0
10;bunker;674.00;10.88;1532.00;2.48;0
10;bunker;736.00;10.30;1658.00;0.32;0
10;bunker;730.00;10.82;1774.00;0.43;0
10;anti_air_building;732.00;11.05;1728.00;4.55;0
10;anti_air_building;758.00;10.15;1786.00;0.93;0
10;anti_air_building;663.00;10.25;1630.00;2.49;0
10;synthetic_refinery;704.00;11.10;1661.00;5.15;0
10;fuel_silo;806.00;9.78;1722.00;2.99;0
10;radar_station;724.00;10.75;1646.00;4.53;0
10;rocket_site;668.00;11.50;1458.00;0.94;0
10;nuclear_reactor;736.00;11.38;1739.00;3.60;0
11;arms_factory;604.00;10.25;1464.00;3.97;0
11;arms_factory;376.00;11.62;1722.00;1.81;0
11;arms_factory;485.00;12.40;1583.00;4.47;0
11;arms_factory;625.00;9.85;1515.00;6.03;0
11;arms_factory;533.00;11.90;1483.00;2.41;0
11;arms_factory;532.00;11.53;1553.00;0.26;0
11;industrial_complex;452.00;10.65;1662.00;0.36;0
11;industrial_complex;423.00;12.15;1710.00;4.48;0
11;industrial_complex;578.00;10.40;1588.00;0.86;0
11;industrial_complex;376.00;10.62;1692.00;3.52;0
11;industrial_complex;337.00;10.78;1734.00;0.26;0
11;industrial_complex;520.00;12.75;1505.00;2.93;0
11;air_base;481.00;10.30;1693.00;5.59;0
11;bunker;499.00;10.70;1638.00;1.97;0
11;bunker;442.00;11.60;1636.00;4.99;0
11;bunker;554.00;12.20;1494.00;6.20;0
11;bunker;615.00;10.88;1478.00;4.04;0
11;bunker;518.00;11.88;1718.00;0.42;0
11;bunker;568.00;10.15;1591.00;3.44;0
11;bunker;593.00;11.50;1553.00;4.64;0
11;bunker;445.00;11.12;1722.00;2.48;0
11;bunker;542.00;12.23;1679.00;0.32;0
11;bunker;452.00;11.40;1533.00;0.43;0
11;bunker;595.00;10.78;1512.00;4.55;0
11;bunker;507.00;12.90;1487.00;0.93;0
11;bunker;476.00;12.60;1553.00;2.49;0
11;bunker;337.00;11.53;1689.00;5.15;0
11;bunker;451.00;10.23;1798.00;2.99;0
11;bunker;396.00;11.05;1664.00;4.20;0
11;bunker;386.00;11.40;1716.00;0.94;0
11;bunker;507.00;12.05;1603.00;3.60;0
11;bunker;450.00;11.70;1625.00;6.26;0
11;anti_air_building;496.00;10.65;1692.00;4.10;0
11;anti_air_building;572.00;12.10;1537.00;5.66;0
11;anti_air_building;531.00;12.45;1708.00;2.05;0
11;synthetic_refinery;410.00;11.03;1627.00;4.71;0
11;fuel_silo;453.00;11.43;1635.00;2.55;0
11;radar_station;488.00;10.80;1629.00;4.76;0
11;rocket_site;465.00;12.25;1552.00;0.49;0
11;nuclear_reactor;457.00;11.75;1506.00;3.15;0
12;arms_factory;112.00;10.23;1584.00;4.47;0
12;arms_factory;262.00;11.65;1679.00;6.03;0
12;arms_factory;251.00;11.60;1675.00;2.41;0
12;arms_factory;200.00;10.95;1496.00;0.26;0
12;arms_factory;214.00;10.40;1492.00;0.36;0
12;arms_factory;139.00;10.90;1514.00;4.48;0
12;industrial_complex;220.00;11.38;1659.00;0.86;0
12;industrial_complex;156.00;11.40;1614.00;3.52;0
12;industrial_complex;275.00;12.45;1635.00;0.26;0
12;industrial_complex;222.00;10.70;1478.00;2.93;0
12;industrial_complex;175.00;10.45;1497.00;5.59;0
12;industrial_complex;111.00;10.80;1504.00;1.97;0
12;air_base;180.00;11.50;1598.00;4.99;0
12;naval_base;33.00;9.50;1540.00;-1.12;765
12;naval_base;63.00;9.50;1457.00;-1.11;765
12;bunker;121.00;11.35;1484.00;0.42;0
12;bunker;205.00;10.45;1479.00;3.44;0
12;bunker;144.00;10.90;1549.00;4.64;0
12;bunker;144.00;11.20;1627.00;2.48;0
12;bunker;60.00;10.10;1545.00;0.32;0
12;bunker;133.00;11.18;1520.00;0.43;0
12;bunker;294.00;12.35;1702.00;4.55;0
12;bunker;210.00;9.82;1557.00;0.93;0
12;bunker;252.00;11.30;1657.00;2.49;0
12;bunker;226.00;11.38;1631.00;5.15;0
12;bunker;206.00;11.65;1696.00;2.99;0
12;bunker;228.00;11.40;1727.00;4.20;0
12;bunker;103.00;11.20;1459.00;0.94;0
12;bunker;188.00;12.78;1742.00;3.60;0
12;bunker;202.00;12.12;1719.00;6.26;0
12;bunker;96.00;10.70;1557.00;4.10;0
12;bunker;182.00;10.70;1445.00;5.66;0
12;coastal_bunker;59.00;9.57;1466.00;-1.11;0
12;coastal_bunker;33.00;9.55;1543.00;-1.12;0
12;dockyard;40.00;9.50;1521.00;-1.12;0
12;anti_air_building;167.00;11.88;1598.00;4.11;0
12;anti_air_building;206.00;12.07;1727.00;0.49;0
12;anti_air_building;202.00;11.80;1704.00;3.15;0
12;synthetic_refinery;167.00;11.28;1483.00;6.18;0
12;fuel_silo;104.00;10.85;1492.00;1.10;0
12;radar_station;174.00;11.78;1602.00;6.18;0
12;rocket_site;163.00;10.78;1583.00;3.06;0
12;nuclear_reactor;172.00;11.80;1689.00;3.16;0
13;arms_factory;852.00;12.73;1588.00;2.41;0
13;arms_factory;959.00;11.38;1481.00;0.26;0
13;arms_factory;1065.00;12.15;1499.00;0.36;0
13;arms_factory;812.00;11.88;1498.00;4.48;0
13;arms_factory;932.00;12.48;1604.00;0.86;0
13;arms_factory;943.00;11.65;1520.00;3.52;0
13;industrial_complex;814.00;12.18;1589.00;0.26;0
13;industrial_complex;901.00;11.57;1454.00;2.93;0
13;industrial_complex;962.00;12.85;1633.00;5.59;0
13;industrial_complex;1050.00;12.50;1489.00;1.97;0
13;industrial_complex;851.00;11.50;1621.00;4.99;0
13;industrial_complex;880.00;12.57;1622.00;6.20;0
13;air_base;723.00;12.18;1453.00;4.04;0
13;bunker;1003.00;11.50;1508.00;0.42;0
13;bunker;880.00;12.50;1546.00;3.44;0
13;bunker;976.00;12.82;1649.00;4.64;0
13;bunker;753.00;10.85;1497.00;2.48;0
13;bunker;840.00;9.90;1718.00;0.32;0
13;bunker;717.00;11.70;1539.00;0.43;0
13;bunker;937.00;11.30;1530.00;4.55;0
13;bunker;954.00;11.60;1495.00;0.93;0
13;bunker;842.00;12.40;1598.00;2.49;0
13;bunker;774.00;11.05;1572.00;5.15;0
13;bunker;827.00;12.18;1533.00;2.99;0
13;bunker;791.00;10.98;1536.00;4.20;0
13;bunker;1050.00;11.95;1565.00;0.94;0
13;bunker;1068.00;11.75;1511.00;3.60;0
13;bunker;1006.00;11.90;1557.00;6.26;0
13;bunker;963.00;10.60;1569.00;4.10;0
13;bunker;867.00;12.40;1511.00;5.66;0
13;bunker;905.00;11.75;1625.00;2.05;0
13;anti_air_building;889.00;12.78;1568.00;4.71;0
13;anti_air_building;993.00;12.45;1607.00;2.55;0
13;anti_air_building;942.00;10.28;1471.00;4.11;0
13;synthetic_refinery;1008.00;11.78;1469.00;0.49;0
13;fuel_silo;1070.00;12.10;1536.00;3.15;0
13;radar_station;891.00;12.68;1587.00;0.65;0
13;rocket_site;1056.00;11.80;1512.00;1.10;0
13;nuclear_reactor;858.00;12.05;1511.00;5.22;0
14;arms_factory;297.00;11.80;1671.00;0.36;0
14;arms_factory;366.00;10.32;1498.00;4.48;0
14;arms_factory;359.00;11.05;1587.00;0.86;0
14;arms_factory;388.00;9.70;1509.00;3.52;0
14;arms_factory;369.00;11.05;1589.00;0.26;0
14;arms_factory;386.00;9.98;1519.00;2.93;0
