93;0;960.00;12.82;1632.00;0.00;1.40
94;0;605.00;12.07;1405.00;0.00;1.64
95;0;1162.00;10.10;1195.00;0.00;1.36
96;0;363.00;11.57;1267.00;0.00;1.44
97;0;865.00;11.42;655.00;0.00;1.36
98;0;328.00;10.90;1311.00;0.00;1.52
99;0;193.00;11.82;1324.00;0.00;1.64
100;0;1046.00;12.40;232.00;0.00;1.52
101;0;84.00;10.40;1475.00;0.00;1.52
102;0;696.00;11.05;897.00;0.00;1.28
103;0;1114.00;11.45;673.00;0.00;1.44
104;0;995.00;12.55;320.00;0.00;1.56
105;0;1015.00;11.60;1066.00;0.00;1.40
106;0;261.00;9.80;1145.00;0.00;1.40
107;0;739.00;11.90;1475.00;0.00;1.24
108;0;1159.00;11.67;1041.00;0.00;1.24
109;0;1380.00;12.35;824.00;0.00;1.28
110;0;445.00;10.72;1763.00;0.00;1.60
111;0;458.00;11.30;1525.00;0.00;1.68
112;0;590.00;13.00;1719.00;0.00;1.52
113;0;1475.00;10.92;756.00;0.00;1.48
114;0;623.00;12.22;915.00;0.00;1.28
115;0;1339.00;11.10;191.00;0.00;1.68
116;0;386.00;10.67;1341.00;0.00;1.44
117;0;1135.00;12.10;1475.00;0.00;1.44
118;0;682.00;11.65;571.00;0.00;1.24
119;0;607.00;12.20;1121.00;0.00;1.32
120;0;807.00;10.92;412.00;0.00;1.40
121;0;1050.00;12.40;1482.00;0.00;1.48
122;0;1277.00;10.35;159.00;0.00;0.92
123;0;872.00;9.72;1697.00;0.00;1.48
124;0;478.00;13.05;1471.00;0.00;1.12
125;0;1118.00;12.67;988.00;0.00;1.32
126;0;1555.00;10.87;1231.00;0.00;1.32
127;0;1015.00;12.02;1429.00;0.00;0.84
128;0;911.00;10.20;1845.00;0.00;1.60
129;0;608.00;11.50;1575.00;0.00;1.48
130;0;1362.00;10.37;940.00;0.00;1.48
131;0;265.00;11.17;323.00;0.00;1.44
132;0;1057.00;11.90;397.00;0.00;1.32
133;0;379.00;11.85;808.00;0.00;1.44
134;0;1287.00;12.40;484.00;0.00;1.44
135;0;549.00;9.87;958.00;0.00;1.40
136;0;956.00;12.52;1413.00;0.00;1.48
137;0;282.00;10.62;1476.00;0.00;1.92
138;0;756.00;11.37;1115.00;0.00;1.24
139;0;851.00;10.27;556.00;0.00;1.36
140;0;513.00;13.00;1120.00;0.00;1.56
141;0;157.00;11.05;687.00;0.00;1.60
142;0;174.00;11.20;346.00;0.00;1.48
143;0;1316.00;11.30;1464.00;0.00;1.40
144;0;1410.00;11.40;1504.00;0.00;1.64
145;0;782.00;10.90;1912.00;0.00;1.08
146;0;1093.00;10.50;264.00;0.00;1.68
147;0;1546.00;11.90;970.00;0.00;1.36
148;0;1170.00;12.05;343.00;0.00;1.28
149;0;440.00;11.70;609.00;0.00;1.32
150;0;1189.00;11.05;699.00;0.00;1.64
151;0;1188.00;11.75;940.00;0.00;1.44
152;0;1146.00;11.00;157.00;0.00;1.20
153;0;535.00;11.10;748.00;0.00;1.72
154;0;173.00;11.10;975.00;0.00;1.44
155;0;1195.00;11.60;776.00;0.00;1.64
156;0;97.00;10.80;1401.00;0.00;1.24
157;0;282.00;10.75;1400.00;0.00;1.60
158;0;629.00;12.10;1890.00;0.00;1.32
159;0;817.00;12.70;942.00;0.00;1.52
160;0;509.00;11.30;1002.00;0.00;1.52
161;0;1581.00;11.00;1315.00;0.00;1.32
162;0;438.00;11.00;389.00;0.00;1.28
163;0;1373.00;12.00;471.00;0.00;1.52
164;0;827.00;9.82;1354.00;0.00;1.00
165;0;694.00;10.95;1631.00;0.00;1.32
166;0;771.00;9.77;842.00;0.00;1.28
167;0;1406.00;11.85;427.00;0.00;1.48
168;0;689.00;11.10;1752.00;0.00;1.36
169;0;376.00;11.80;712.00;0.00;1.40
170;0;816.00;11.47;800.00;0.00;1.80
171;0;1463.00;12.15;449.00;0.00;1.40
172;0;1066.00;12.50;871.00;0.00;1.44
173;0;1419.00;11.50;357.00;0.00;1.60
174;0;402.00;10.15;866.00;0.00;1.44
175;0;602.00;10.42;1467.00;0.00;0.96
176;0;199.00;10.85;1910.00;0.00;1.32
177;0;474.00;12.80;456.00;0.00;1.56
178;0;406.00;11.37;1560.00;0.00;1.40
179;0;1259.00;11.15;1168.00;0.00;1.60
180;0;88.00;9.92;1590.00;0.00;1.40
181;0;1457.00;11.90;1456.00;0.00;1.40
182;0;1651.00;10.30;1005.00;0.00;1.24
183;0;1277.00;10.90;820.00;0.00;1.28
184;0;877.00;11.42;769.00;0.00;1.56
185;0;720.00;10.15;216.00;0.00;1.28
186;0;651.00;12.32;1354.00;0.00;1.72
187;0;972.00;9.95;446.00;0.00;1.44
188;0;1161.00;9.85;1342.00;0.00;1.60
189;0;1580.00;11.72;892.00;0.00;1.52
190;0;1016.00;10.60;709.00;0.00;0.88
191;0;1126.00;9.82;535.00;0.00;1.40
192;0;253.00;11.97;1822.00;0.00;1.56
193;0;1401.00;10.12;707.00;0.00;1.44
194;0;376.00;10.00;1495.00;0.00;1.64
195;0;919.00;11.10;440.00;0.00;1.24
196;0;120.00;10.60;1173.00;0.00;1.12
197;0;1475.00;11.15;637.00;0.00;1.44
198;0;1223.00;12.20;1272.00;0.00;1.44
199;0;829.00;11.47;1491.00;0.00;1.36
200;0;1443.00;11.20;1390.00;0.00;1.28
201;0;1383.00;12.80;1122.00;0.00;1.68
202;0;1038.00;10.10;1773.00;0.00;1.08
203;0;1251.00;10.10;930.00;0.00;1.32
204;0;1547.00;10.92;260.00;0.00;1.20
205;0;436.00;10.50;1840.00;0.00;1.64
206;0;322.00;11.45;312.00;0.00;1.28
207;0;1432.00;10.95;520.00;0.00;1.60
208;0;286.00;11.72;1198.00;0.00;1.44
209;0;1356.00;9.70;390.00;0.00;1.48
210;0;144.00;10.10;293.00;0.00;1.56
211;0;1267.00;10.30;1617.00;0.00;1.48
212;0;968.00;12.00;1112.00;0.00;1.36
213;0;373.00;10.70;587.00;0.00;1.40
214;0;1472.00;10.80;1332.00;0.00;1.52
215;0;522.00;11.40;1193.00;0.00;1.48
216;0;851.00;10.70;1807.00;0.00;1.32
217;0;465.00;11.42;771.00;0.00;1.28
218;0;635.00;11.55;703.00;0.00;1.36
219;0;1073.00;10.00;733.00;0.00;1.60
220;0;905.00;11.82;257.00;0.00;1.56
221;0;1349.00;11.00;1570.00;0.00;1.44
222;0;277.00;11.60;806.00;0.00;1.40
223;0;1324.00;11.90;1225.00;0.00;1.40
224;0;440.00;12.40;1309.00;0.00;1.44
225;0;1394.00;11.97;1291.00;0.00;1.32
226;0;1182.00;10.22;1143.00;0.00;1.24
227;0;219.00;11.30;1099.00;0.00;1.40
228;0;320.00;12.10;1154.00;0.00;1.44
229;0;379.00;10.57;1036.00;0.00;1.32
230;0;1585.00;11.07;591.00;0.00;1.48
231;0;143.00;10.60;1903.00;0.00;1.36
232;0;718.00;10.42;359.00;0.00;1.40
233;0;709.00;10.47;1325.00;0.00;1.76
234;0;594.00;11.60;509.00;0.00;1.56
235;0;106.00;10.90;412.00;0.00;1.28
236;0;1638.00;10.70;1098.00;0.00;1.24
237;0;1602.00;10.90;1191.00;0.00;1.68
238;0;327.00;11.50;1092.00;0.00;1.28
239;0;483.00;10.50;1657.00;0.00;1.36
240;0;666.00;12.02;1420.00;0.00;1.48
241;0;348.00;11.15;882.00;0.00;1.28
242;0;150.00;10.90;1786.00;0.00;1.44
243;0;199.00;10.50;433.00;0.00;1.40
244;0;252.00;10.07;1878.00;0.00;1.36
245;0;1334.00;12.20;681.00;0.00;1.48
246;0;1341.00;10.32;1282.00;0.00;1.32
247;0;544.00;10.50;1816.00;0.00;1.64
248;0;1447.00;12.05;1024.00;0.00;1.32
249;0;456.00;10.05;170.00;0.00;1.52
250;0;1488.00;12.00;891.00;0.00;1.24
251;0;137.00;10.40;758.00;0.00;0.88
252;0;256.00;11.10;1037.00;0.00;1.40
253;0;1377.00;10.70;1453.00;0.00;1.36
254;0;188.00;10.32;759.00;0.00;1.56
255;0;594.00;10.87;286.00;0.00;1.32
256;0;615.00;10.30;176.00;0.00;1.28
257;0;560.00;11.62;1089.00;0.00;1.44
258;0;917.00;10.80;1081.00;0.00;1.52
259;0;467.00;11.00;235.00;0.00;1.32
260;0;532.00;12.02;1477.00;0.00;1.24
261;0;1110.00;11.60;371.00;0.00;1.60
262;0;567.00;11.80;826.00;0.00;1.64
263;0;327.00;10.17;192.00;0.00;1.60
264;0;1328.00;10.82;802.00;0.00;1.36
265;0;262.00;10.50;221.00;0.00;1.48
266;0;505.00;10.85;1726.00;0.00;1.40
267;0;1234.00;10.45;876.00;0.00;1.44
268;0;977.00;11.47;1234.00;0.00;1.40
269;0;389.00;11.07;643.00;0.00;1.44
270;0;944.00;11.65;919.00;0.00;1.24
271;0;981.00;9.82;638.00;0.00;1.48
272;0;1313.00;10.27;1103.00;0.00;1.36
273;0;878.00;10.25;191.00;0.00;1.32
274;0;1690.00;10.42;909.00;0.00;1.16
275;0;406.00;10.47;1893.00;0.00;1.56
276;0;918.00;10.00;672.00;0.00;1.40
277;0;280.00;11.35;683.00;0.00;1.44
278;0;1401.00;10.55;290.00;0.00;1.52
279;0;379.00;11.30;1422.00;0.00;1.24
280;0;810.00;12.55;1153.00;0.00;0.68
281;0;768.00;11.75;1046.00;0.00;1.32
282;0;276.00;10.60;1286.00;0.00;1.40
283;0;861.00;10.90;1104.00;0.00;1.52
284;0;794.00;11.95;593.00;0.00;1.52
285;0;967.00;12.27;1345.00;0.00;1.48
286;0;796.00;11.47;531.00;0.00;1.20
287;0;1224.00;11.15;496.00;0.00;1.32
288;0;391.00;9.95;1804.00;0.00;1.56
289;0;441.00;11.37;1601.00;0.00;1.44
290;0;130.00;11.50;1649.00;0.00;1.56
291;0;1178.00;11.90;287.00;0.00;1.40
292;0;1162.00;11.67;889.00;0.00;1.48
293;0;583.00;12.20;1225.00;0.00;1.20
294;0;650.00;12.90;768.00;0.00;0.84
295;0;1538.00;10.82;1410.00;0.00;1.08
296;0;706.00;10.22;1808.00;0.00;1.40
297;0;818.00;10.90;1411.00;0.00;1.40
298;0;1006.00;11.95;904.00;0.00;1.12
299;0;1300.00;11.30;291.00;0.00;1.80
300;0;566.00;11.10;1349.00;0.00;1.52
301;0;922.00;10.67;1295.00;0.00;1.80
302;0;1632.00;10.30;807.00;0.00;1.48
303;0;1232.00;11.27;987.00;0.00;1.28
304;0;220.00;12.20;810.00;0.00;1.36
305;0;1396.00;12.35;653.00;0.00;1.44
306;0;1061.00;10.22;164.00;0.00;1.64
307;0;731.00;12.25;608.00;0.00;1.48
308;0;941.00;10.37;1691.00;0.00;1.40
309;0;1527.00;10.52;609.00;0.00;1.52
310;0;732.00;11.40;1919.00;0.00;1.28
311;0;1211.00;10.55;1416.00;0.00;0.80
312;0;549.00;11.50;886.00;0.00;1.44
313;0;147.00;11.67;1384.00;0.00;1.64
314;0;151.00;10.55;1493.00;0.00;1.24
315;0;1551.00;9.95;1033.00;0.00;1.52
316;0;272.00;12.90;922.00;0.00;1.36
317;0;1113.00;11.10;1311.00;0.00;1.24
318;0;550.00;9.85;1605.00;0.00;1.44
319;0;240.00;11.05;556.00;0.00;1.56
320;0;1564.00;12.47;1128.00;0.00;1.32
321;0;477.00;12.35;868.00;0.00;1.52
322;0;1559.00;10.57;361.00;0.00;0.84
323;0;387.00;10.77;167.00;0.00;1.60
324;0;939.00;9.80;976.00;0.00;1.52
325;0;821.00;12.65;1244.00;0.00;1.32
326;0;433.00;12.97;503.00;0.00;1.48
327;0;1076.00;12.27;1047.00;0.00;1.20
328;0;376.00;10.17;312.00;0.00;1.24
329;0;1511.00;10.22;146.00;0.00;1.00
330;0;723.00;13.15;1407.00;0.00;1.52
331;0;1245.00;11.32;1341.00;0.00;1.84
332;0;642.00;11.22;528.00;0.00;0.96
333;0;1500.00;10.30;359.00;0.00;1.44
334;0;781.00;12.05;1296.00;0.00;1.64
335;0;1292.00;11.25;629.00;0.00;1.28
336;0;220.00;10.25;1540.00;0.00;1.56
337;0;111.00;10.07;1860.00;0.00;1.72
338;0;1181.00;12.00;1600.00;0.00;1.52
339;0;1518.00;11.85;719.00;0.00;1.60
340;0;229.00;11.95;1751.00;0.00;1.28
341;0;777.00;11.55;1640.00;0.00;1.52
342;0;803.00;11.75;1854.00;0.00;1.44
343;0;863.00;10.25;1872.00;0.00;1.48
344;0;1434.00;12.85;894.00;0.00;1.16
345;0;1562.00;10.82;1369.00;0.00;1.32
346;0;1660.00;10.15;553.00;0.00;1.44
347;0;1061.00;11.50;804.00;0.00;1.44
348;0;810.00;9.90;1746.00;0.00;1.24
349;0;916.00;10.75;517.00;0.00;1.48
350;0;874.00;9.80;894.00;0.00;1.60
351;0;958.00;9.80;1744.00;0.00;1.36
352;0;382.00;11.77;967.00;0.00;1.56
353;0;1573.00;10.37;486.00;0.00;1.32
354;0;284.00;12.65;267.00;0.00;1.44
355;0;435.00;11.25;290.00;0.00;1.40
356;0;1436.00;11.95;826.00;0.00;1.24
357;0;1182.00;10.70;396.00;0.00;1.52
358;0;682.00;11.15;1912.00;0.00;1.28
359;0;1113.00;12.70;920.00;0.00;1.56
360;0;514.00;12.20;1543.00;0.00;1.56
361;0;156.00;10.02;827.00;0.00;1.60
362;0;1109.00;11.17;1145.00;0.00;1.64
363;0;684.00;11.90;1012.00;0.00;1.12
364;0;895.00;11.00;832.00;0.00;1.60
365;0;199.00;12.30;1626.00;0.00;1.44
366;0;1074.00;12.65;1099.00;0.00;1.40
367;0;333.00;10.65;776.00;0.00;1.20
368;0;1340.00;12.02;1352.00;0.00;1.52
369;0;1342.00;11.22;246.00;0.00;1.60
370;0;426.00;12.20;1088.00;0.00;1.56
371;0;850.00;10.20;146.00;0.00;1.16
372;0;1208.00;10.47;1656.00;0.00;1.48
373;0;985.00;9.95;1826.00;0.00;0.96
374;0;497.00;10.22;1849.00;0.00;1.40
375;0;319.00;11.47;1515.00;0.00;1.76
376;0;265.00;9.82;1926.00;0.00;0.88
377;0;951.00;11.22;391.00;0.00;1.24
378;0;500.00;10.85;1403.00;0.00;1.48
379;0;1644.00;10.60;604.00;0.00;1.40
380;0;396.00;10.95;1187.00;0.00;1.56
381;0;1242.00;11.70;1500.00;0.00;1.72
382;0;1150.00;11.55;1245.00;0.00;1.48
383;0;1316.00;10.60;436.00;0.00;1.56
384;0;598.00;12.50;759.00;0.00;1.48
385;0;525.00;9.75;1926.00;0.00;1.36
386;0;1413.00;10.55;1553.00;0.00;1.20
387;0;1540.00;10.02;519.00;0.00;1.36
388;0;489.00;11.05;1059.00;0.00;1.52
389;0;1450.00;11.82;1091.00;0.00;1.48
390;0;1247.00;11.15;1105.00;0.00;1.36
391;0;1487.00;9.87;492.00;0.00;1.52
392;0;434.00;11.70;1374.00;0.00;1.52
393;0;1600.00;11.82;971.00;0.00;1.32
394;0;670.00;10.90;1080.00;0.00;0.76
395;0;1064.00;12.80;333.00;0.00;1.40
396;0;1275.00;10.67;1550.00;0.00;1.48
397;0;774.00;10.90;264.00;0.00;1.36
398;0;206.00;12.45;873.00;0.00;1.48
399;0;312.00;12.17;1593.00;0.00;1.44
400;0;920.00;9.95;150.00;0.00;1.04
401;0;1678.00;10.00;635.00;0.00;0.92
402;0;1332.00;12.97;863.00;0.00;1.40
403;0;1013.00;11.40;1377.00;0.00;1.56
404;0;704.00;12.02;1191.00;0.00;1.40
405;0;306.00;11.40;1889.00;0.00;1.44
406;0;339.00;11.12;1714.00;0.00;1.32
407;0;250.00;12.55;417.00;0.00;1.44
408;0;1476.00;10.47;1503.00;0.00;1.16
409;0;1057.00;11.92;936.00;0.00;1.32
410;0;1082.00;10.80;1713.00;0.00;1.28
411;0;209.00;10.82;277.00;0.00;1.60
412;0;489.00;10.90;689.00;0.00;1.64
413;0;1258.00;11.52;537.00;0.00;1.44
414;0;257.00;10.10;1575.00;0.00;1.44
415;0;1047.00;10.97;1266.00;0.00;1.36
416;0;135.00;10.17;1006.00;0.00;1.12
417;0;1104.00;11.42;613.00;0.00;1.36
418;0;1541.00;11.70;1179.00;0.00;1.40
419;0;1131.00;12.30;781.00;0.00;1.28
420;0;1177.00;10.97;567.00;0.00;1.28
421;0;157.00;10.60;1581.00;0.00;1.68
422;0;1633.00;10.65;1232.00;0.00;1.08
423;0;841.00;11.55;1635.00;0.00;1.40
424;0;873.00;12.22;1169.00;0.00;1.00
425;0;108.00;11.00;1328.00;0.00;1.44
426;0;290.00;11.50;479.00;0.00;1.80
427;0;316.00;12.10;1655.00;0.00;1.48
428;0;1456.00;10.60;207.00;0.00;1.24
429;0;1559.00;11.47;774.00;0.00;1.56
430;0;646.00;11.75;1806.00;0.00;1.36
431;0;143.00;10.30;1098.00;0.00;1.44
432;0;182.00;11.22;1849.00;0.00;1.44
433;0;647.00;10.82;1266.00;0.00;1.48
434;0;743.00;11.87;413.00;0.00;1.40
435;0;351.00;9.92;365.00;0.00;1.48
436;0;828.00;12.30;724.00;0.00;1.24
437;0;965.00;10.10;1029.00;0.00;1.72
438;0;216.00;11.52;1388.00;0.00;1.56
439;0;1694.00;10.45;978.00;0.00;1.00
440;0;1490.00;12.92;811.00;0.00;1.48
441;0;750.00;10.80;308.00;0.00;1.44
442;0;934.00;9.90;202.00;0.00;1.36
443;0;159.00;11.45;544.00;0.00;1.52
444;0;1134.00;11.60;1570.00;0.00;1.52
445;0;998.00;11.62;1568.00;0.00;1.24
446;0;579.00;10.50;447.00;0.00;1.64
447;0;459.00;11.35;553.00;0.00;1.32
448;0;117.00;10.25;1249.00;0.00;1.28
449;0;952.00;12.40;754.00;0.00;1.28
450;0;122.00;10.12;649.00;0.00;1.12
451;0;1050.00;10.40;1331.00;0.00;1.40
452;0;1640.00;11.90;882.00;0.00;1.40
453;0;224.00;11.20;1272.00;0.00;1.44
454;0;622.00;11.10;865.00;0.00;1.24
455;0;374.00;10.70;1665.00;0.00;1.28
456;0;1140.00;11.30;1649.00;0.00;1.36
457;0;157.00;11.00;922.00;0.00;1.36
458;0;402.00;10.87;235.00;0.00;1.52
459;0;1300.00;10.10;746.00;0.00;1.32
460;0;1026.00;13.10;1140.00;0.00;1.00
461;0;1608.00;10.65;529.00;0.00;1.48
462;0;562.00;11.40;186.00;0.00;1.48
463;0;284.00;11.32;864.00;0.00;1.48
464;0;1523.00;11.52;1342.00;0.00;1.32
465;0;428.00;10.62;918.00;0.00;1.68
466;0;663.00;10.60;360.00;0.00;0.96
467;0;510.00;11.70;503.00;0.00;1.56
468;0;1323.00;11.47;1159.00;0.00;1.36
469;0;70.00;10.40;1666.00;0.00;1.56
470;0;1485.00;10.92;1154.00;0.00;1.52
471;0;1167.00;10.55;834.00;0.00;1.28
472;0;817.00;12.17;194.00;0.00;1.32
473;0;1457.00;11.27;578.00;0.00;1.40
474;0;1536.00;11.90;839.00;0.00;1.44
475;0;1153.00;10.22;1699.00;0.00;1.36
476;0;1530.00;11.50;1282.00;0.00;1.32
477;0;1639.00;10.62;1152.00;0.00;1.44
478;0;522.00;10.35;163.00;0.00;1.08
479;0;676.00;10.12;190.00;0.00;1.32
480;0;597.00;12.02;638.00;0.00;1.52
481;0;811.00;12.40;659.00;0.00;1.32
482;0;642.00;10.30;1935.00;0.00;0.76
483;0;108.00;10.40;349.00;0.00;1.28
484;0;578.00;12.37;582.00;0.00;1.52
485;0;1407.00;10.25;230.00;0.00;1.40
486;0;1413.00;11.60;765.00;0.00;1.44
487;0;562.00;10.10;1873.00;0.00;1.48
488;0;518.00;12.25;1275.00;0.00;1.40
489;0;228.00;10.80;356.00;0.00;1.64
490;0;1700.00;10.37;795.00;0.00;0.84
491;0;1024.00;11.45;1640.00;0.00;1.56
492;0;1179.00;12.65;1532.00;0.00;1.36
493;0;556.00;10.40;1031.00;0.00;1.48
494;0;235.00;11.72;1693.00;0.00;1.44
495;0;343.00;10.90;252.00;0.00;1.40
496;0;737.00;11.50;1857.00;0.00;1.36
497;0;1249.00;12.10;390.00;0.00;1.36
498;0;1247.00;12.25;737.00;0.00;1.64
499;0;894.00;12.02;388.00;0.00;1.24
500;0;1513.00;9.82;199.00;0.00;1.44
501;0;507.00;11.35;1340.00;0.00;1.36
502;0;1460.00;11.37;691.00;0.00;1.52
503;0;870.00;12.00;448.00;0.00;1.28
504;0;900.00;11.65;1625.00;0.00;1.24
505;0;1218.00;11.05;1208.00;0.00;1.40
506;0;322.00;11.00;1427.00;0.00;0.88
507;0;840.00;11.80;252.00;0.00;1.56
508;0;214.00;9.77;1170.00;0.00;1.44
509;0;790.00;9.85;1695.00;0.00;1.32
510;0;817.00;11.57;464.00;0.00;1.36
511;0;510.00;11.60;811.00;0.00;1.56
512;0;1289.00;11.77;1305.00;0.00;1.56
513;0;1508.00;10.80;1081.00;0.00;1.44
514;0;323.00;11.42;725.00;0.00;1.36
515;0;1001.00;9.97;201.00;0.00;1.40
516;0;432.00;12.65;1014.00;0.00;1.52
517;0;480.00;10.40;1901.00;0.00;1.40
518;0;430.00;11.00;1146.00;0.00;1.36
519;0;527.00;11.52;382.00;0.00;1.40
520;0;243.00;12.05;985.00;0.00;1.44
521;0;973.00;11.02;250.00;0.00;1.44
522;0;878.00;12.22;1270.00;0.00;1.40
523;0;989.00;10.15;153.00;0.00;1.00
524;0;1287.00;11.05;226.00;0.00;1.08
525;0;1539.00;10.97;315.00;0.00;1.36
526;0;1008.00;11.05;1707.00;0.00;1.60
527;0;716.00;9.87;1261.00;0.00;1.48
528;0;1424.00;12.05;1240.00;0.00;1.48
529;0;703.00;11.10;1114.00;0.00;0.92
530;0;1331.00;10.60;1517.00;0.00;1.40
531;0;496.00;10.65;924.00;0.00;1.48
532;0;396.00;11.77;1718.00;0.00;1.16
533;0;1121.00;10.82;209.00;0.00;1.64
534;0;286.00;11.70;611.00;0.00;1.56
535;0;461.00;10.12;1212.00;0.00;1.20
536;0;262.00;11.67;745.00;0.00;1.56
537;0;643.00;11.35;1204.00;0.00;1.32
538;0;580.00;11.05;1170.00;0.00;1.36
539;0;618.00;11.42;1060.00;0.00;1.56
540;0;1372.00;11.77;524.00;0.00;1.28
541;0;1355.00;10.30;746.00;0.00;1.28
542;0;952.00;10.80;866.00;0.00;1.20
543;0;412.00;11.50;1247.00;0.00;1.32
544;0;540.00;12.27;1680.00;0.00;1.68
545;0;704.00;11.02;492.00;0.00;1.52
546;0;1464.00;10.95;310.00;0.00;1.64
547;0;748.00;12.00;660.00;0.00;1.56
548;0;1490.00;11.40;1230.00;0.00;1.48
549;0;677.00;10.85;1488.00;0.00;1.44
550;0;100.00;10.00;543.00;0.00;0.96
551;0;328.00;10.50;1929.00;0.00;0.76
552;0;1348.00;13.12;623.00;0.00;1.12
553;0;1366.00;10.85;996.00;0.00;1.44
554;0;371.00;12.90;1123.00;0.00;1.48
555;0;1070.00;10.57;1406.00;0.00;1.72
556;0;1067.00;12.50;565.00;0.00;1.48
557;0;883.00;10.20;952.00;0.00;1.32
558;0;684.00;12.15;668.00;0.00;1.08
559;0;945.00;10.97;298.00;0.00;1.32
560;0;684.00;12.90;948.00;0.00;1.24
561;0;950.00;12.30;808.00;0.00;1.16
562;0;907.00;12.02;1215.00;0.00;1.36
563;0;1266.00;10.62;676.00;0.00;1.48
